PassengerId,source,Survived,Pclass_1,Pclass_2,Pclass_3,Sex_0,Sex_1,SibSp_0,SibSp_1,SibSp_2,SibSp_3,SibSp_4,SibSp_5,SibSp_8,Parch_0,Parch_1,Parch_2,Parch_3,Parch_4,Parch_5,Parch_6,Parch_9
1164,test,,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
1165,test,,False,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
1166,test,,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1167,test,,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
1168,test,,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1169,test,,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
1170,test,,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
1171,test,,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1172,test,,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1173,test,,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
1174,test,,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1175,test,,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
1176,test,,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
1177,test,,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1178,test,,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1179,test,,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
1180,test,,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1181,test,,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1182,test,,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1183,test,,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1184,test,,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1185,test,,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
1186,test,,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1187,test,,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1188,test,,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
1189,test,,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1190,test,,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1191,test,,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1192,test,,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1193,test,,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1194,test,,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1195,test,,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1196,test,,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1197,test,,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
1198,test,,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
1199,test,,False,False,True,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1200,test,,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
1201,test,,False,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
1202,test,,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1203,test,,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1204,test,,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1205,test,,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1206,test,,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1207,test,,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1208,test,,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
1209,test,,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1210,test,,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1211,test,,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1212,test,,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1213,test,,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1214,test,,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1215,test,,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1216,test,,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1217,test,,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1218,test,,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
1219,test,,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1220,test,,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
1221,test,,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1222,test,,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1223,test,,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1224,test,,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1225,test,,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
1226,test,,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1227,test,,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1228,test,,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1229,test,,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1230,test,,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1231,test,,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1232,test,,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1233,test,,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1234,test,,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
1235,test,,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1236,test,,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
1237,test,,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1238,test,,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1239,test,,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1240,test,,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1241,test,,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1242,test,,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1243,test,,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1244,test,,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1245,test,,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
1246,test,,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
1247,test,,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1248,test,,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1249,test,,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1250,test,,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1251,test,,False,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
1252,test,,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
1253,test,,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
1254,test,,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1255,test,,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1256,test,,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
1257,test,,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
1258,test,,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
1259,test,,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1260,test,,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1261,test,,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1262,test,,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
1263,test,,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1264,test,,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1265,test,,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1266,test,,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
1267,test,,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1268,test,,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1269,test,,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1270,test,,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1271,test,,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
1272,test,,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1273,test,,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1274,test,,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1275,test,,False,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
1276,test,,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1277,test,,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
1278,test,,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1279,test,,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1280,test,,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1281,test,,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
1282,test,,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1283,test,,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1284,test,,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1285,test,,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1286,test,,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
1287,test,,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
1288,test,,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1289,test,,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
1290,test,,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1291,test,,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1292,test,,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1293,test,,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
1294,test,,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1295,test,,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1296,test,,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
1297,test,,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1298,test,,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
1299,test,,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
1300,test,,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1301,test,,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
1302,test,,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1303,test,,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
1304,test,,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1305,test,,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1306,test,,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1307,test,,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1308,test,,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1309,test,,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
